MATCH DATE,TEAM,NAME,POSITION,TRIES,TRY ASSISTS,CONVERSION GOALS,PENALTY GOALS,DROP GOALS,POINTS,PASSES,RUNS,METERS RUN,CLEAN BREAKS,DEFENDERS BEATEN,OFFLOADS,TURNOVERS CONCEDED,TACKLES,MISSED TACKLES,LINEOUTS WON,PENALTIES CONCEDED,YELLOW CARDS,RED CARDS,OPPOSING TEAM
23/02/18,FRA,Romain Taofifenua,R,0,0,0,0,0,0,1,4,7,0,0,1,0,0,0,0,0,0,0,ITA
23/02/18,FRA,Kelian Galletier,R,0,0,0,0,0,0,2,5,24,1,0,0,0,2,0,0,0,0,0,ITA
23/02/18,FRA,Baptiste Couilloud,R,0,1,0,0,0,0,18,2,10,0,0,0,0,0,0,0,0,0,0,ITA
23/02/18,FRA,Francois Trinh-Duc,R,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,ITA
23/02/18,FRA,Gael Fickou,R,0,0,0,0,0,0,4,2,12,1,0,0,0,0,0,0,0,0,0,ITA
23/02/18,ITA,Matteo Minozzi,FB,1,0,0,0,0,5,4,10,55,1,2,2,2,2,1,0,0,0,0,FRA
23/02/18,ITA,Tommaso Benvenuti,W,0,0,0,0,0,0,5,3,13,0,0,0,1,5,4,0,0,0,0,FRA
23/02/18,ITA,Tommaso Boni,C,0,0,0,0,0,0,3,4,13,0,1,0,0,4,3,0,1,0,0,FRA
23/02/18,ITA,Tommy Castello,C,0,0,0,0,0,0,4,6,31,0,1,0,1,14,0,0,1,0,0,FRA
23/02/18,ITA,Mattia Bellini,W,0,0,0,0,0,0,6,5,21,0,0,2,1,7,0,0,0,0,0,FRA
23/02/18,ITA,Tommaso Allan,FH,0,0,0,1,0,3,12,2,0,0,1,0,1,6,1,0,1,0,0,FRA
23/02/18,ITA,Marcello Violi,SH,0,0,0,0,0,0,39,1,1,0,0,0,0,4,3,0,2,0,0,FRA
23/02/18,ITA,Andrea Lovotti,P,0,0,0,0,0,0,0,4,1,0,0,0,0,17,0,0,0,0,0,FRA
23/02/18,ITA,Leonardo Ghiraldini,H,0,0,0,0,0,0,3,8,18,0,0,1,0,20,0,10,0,0,0,FRA
23/02/18,ITA,Simone Ferrari,P,0,0,0,0,0,0,0,1,5,0,0,0,0,10,1,0,1,0,0,FRA
23/02/18,ITA,Alessandro Zanni,L,0,0,0,0,0,0,2,4,11,0,0,0,2,19,0,0,2,0,0,FRA
23/02/18,ITA,Dean Budd,L,0,0,0,0,0,0,0,1,0,0,0,0,1,9,2,0,2,0,0,FRA
23/02/18,ITA,Seb Negri,FL,0,0,0,0,0,0,3,16,63,1,8,2,1,14,1,0,0,0,0,FRA
23/02/18,ITA,Maxime Mbanda,FL,0,0,0,0,0,0,5,9,5,0,1,1,1,18,2,0,1,0,0,FRA
23/02/18,ITA,Sergio Parisse,N8,0,0,0,0,0,0,10,7,8,0,0,0,1,18,3,0,1,0,0,FRA
23/02/18,ITA,Luca Bigi,R,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,1,0,FRA
23/02/18,ITA,Nicola Quaglio,R,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,0,FRA
23/02/18,ITA,Tiziano Pasquali,R,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,FRA
23/02/18,ITA,George Biagi,R,0,0,0,0,0,0,0,3,13,0,1,0,0,16,0,0,0,0,0,FRA
23/02/18,ITA,Federico Ruzza,R,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,FRA
23/02/18,ITA,Edoardo Gori,R,0,1,0,0,0,0,13,2,25,1,1,0,0,7,1,0,0,0,0,FRA
23/02/18,ITA,Carlo Canna,R,0,0,1,0,0,2,2,3,20,0,0,0,0,0,1,0,0,0,0,FRA
23/02/18,ITA,Jayden Hayward,R,0,0,0,0,0,0,7,4,42,2,1,0,1,1,0,0,0,0,0,FRA
24/02/18,IRE,Rob Kearney,FB,0,0,0,0,0,0,2,10,69,2,3,1,0,4,2,0,1,0,0,WALES
24/02/18,IRE,Keith Earls,W,0,0,0,0,0,0,2,7,54,2,3,2,3,5,0,0,0,0,0,WALES
24/02/18,IRE,Chris Farrell,C,0,0,0,0,0,0,6,14,41,0,1,0,1,8,3,0,0,0,0,WALES
24/02/18,IRE,Bundee Aki,C,1,0,0,0,0,5,4,11,20,0,4,0,2,6,0,0,2,0,0,WALES
24/02/18,IRE,Jacob Stockdale,W,2,0,0,0,0,10,2,10,83,3,1,1,1,3,2,0,0,0,0,WALES
24/02/18,IRE,Johnny Sexton,FH,0,1,2,1,0,7,35,15,55,0,0,2,1,5,1,0,0,0,0,WALES
24/02/18,IRE,Conor Murray,SH,0,2,0,1,0,3,113,5,8,1,0,0,1,3,0,0,0,0,0,WALES
24/02/18,IRE,Cian Healy,P,1,0,0,0,0,5,2,16,11,0,1,0,0,4,0,0,0,0,0,WALES
24/02/18,IRE,Rory Best,H,0,0,0,0,0,0,3,4,4,0,0,0,0,3,1,8,0,0,0,WALES
24/02/18,IRE,Andrew Porter,P,0,0,0,0,0,0,0,9,1,0,0,0,0,6,0,0,0,0,0,WALES
24/02/18,IRE,James Ryan,L,0,0,0,0,0,0,2,11,21,0,0,0,0,2,1,0,0,0,0,WALES
24/02/18,IRE,Devin Toner,L,0,0,0,0,0,0,2,5,2,0,0,0,0,7,0,0,0,0,0,WALES
24/02/18,IRE,Peter O'Mahony,FL,0,0,0,0,0,0,6,9,10,1,0,1,2,6,0,0,0,0,0,WALES
24/02/18,IRE,Dan Leavy,FL,1,0,0,0,0,5,2,16,26,1,4,0,1,12,0,0,0,0,0,WALES
24/02/18,IRE,Christiaan Johan Stander,N8,0,0,0,0,0,0,2,21,43,1,0,0,1,7,1,0,0,0,0,WALES
24/02/18,IRE,Sean Cronin,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
24/02/18,IRE,Jack McGrath,R,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,WALES
24/02/18,IRE,John Ryan,R,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,WALES
24/02/18,IRE,Quinn Roux,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,WALES
24/02/18,IRE,Jack Conan,R,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,WALES
24/02/18,IRE,Kieran Marmion,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
24/02/18,IRE,Joey Carbery,R,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,WALES
24/02/18,IRE,Fergus McFadden,R,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,WALES
24/02/18,WALES,Leigh Halfpenny,FB,0,0,3,2,0,12,5,7,23,0,0,1,1,7,2,0,0,0,0,IRE
24/02/18,WALES,Liam Williams,W,0,0,0,0,0,0,1,2,11,1,1,0,0,5,1,0,0,0,0,IRE
24/02/18,WALES,Scott Williams,C,0,0,0,0,0,0,8,6,22,0,1,1,2,7,2,0,1,0,0,IRE
24/02/18,WALES,Hadleigh Parkes,C,0,0,0,0,0,0,10,2,3,0,1,0,0,18,2,0,0,0,0,IRE
24/02/18,WALES,Steff Evans,W,1,0,0,0,0,5,1,7,66,3,1,1,0,5,0,0,1,0,0,IRE
24/02/18,WALES,Dan Biggar,FH,0,0,0,0,0,0,10,5,11,0,0,0,1,10,2,0,0,0,0,IRE
24/02/18,WALES,Gareth Davies,SH,1,0,0,0,0,5,43,5,28,1,2,1,1,13,1,0,0,0,0,IRE
24/02/18,WALES,Rob Evans,P,0,0,0,0,0,0,2,8,0,0,0,0,0,11,0,0,2,0,0,IRE
24/02/18,WALES,Ken Owens,H,0,0,0,0,0,0,0,1,2,0,0,0,0,10,2,2,0,0,0,IRE
24/02/18,WALES,Samson Lee,P,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,IRE
24/02/18,WALES,Cory Hill,L,0,0,0,0,0,0,1,2,0,0,0,0,1,19,0,0,0,0,0,IRE
24/02/18,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,2,2,0,0,0,0,0,20,0,0,0,0,0,IRE
24/02/18,WALES,Aaron Shingler,FL,1,0,0,0,0,5,3,6,21,1,1,0,0,22,2,0,2,0,0,IRE
24/02/18,WALES,Josh Navidi,FL,0,2,0,0,0,0,6,5,11,2,0,0,0,20,1,0,0,0,0,IRE
24/02/18,WALES,Ross Moriarty,N8,0,0,0,0,0,0,4,6,11,0,1,0,2,19,2,0,0,0,0,IRE
24/02/18,WALES,Elliot Dee,R,0,0,0,0,0,0,6,4,8,0,0,1,0,4,0,2,0,0,0,IRE
24/02/18,WALES,Wyn Jones,R,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,IRE
24/02/18,WALES,Tomas Francis,R,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,IRE
24/02/18,WALES,Bradley Davies,R,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,0,IRE
24/02/18,WALES,Justin Tipuric,R,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,IRE
24/02/18,WALES,Aled Davies,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
24/02/18,WALES,Gareth Anscombe,R,0,0,0,0,0,0,10,3,0,0,0,0,1,2,0,0,0,0,0,IRE
24/02/18,WALES,George North,R,0,0,0,0,0,0,1,4,36,1,4,0,1,2,0,0,0,0,0,IRE
24/02/18,SCOT,Stuart Hogg,FB,0,0,0,0,0,0,9,10,50,0,2,0,0,2,2,0,0,0,0,ENG
24/02/18,SCOT,Tommy Seymour,W,0,0,0,0,0,0,1,7,72,0,2,0,0,3,1,0,0,0,0,ENG
24/02/18,SCOT,Huw Jones,C,2,0,0,0,0,10,4,4,115,4,4,0,0,13,1,0,0,0,0,ENG
24/02/18,SCOT,Peter Horne,C,0,0,0,0,0,0,6,12,32,2,2,0,1,8,2,0,1,0,0,ENG
24/02/18,SCOT,Sean Maitland,W,1,0,0,0,0,5,2,7,44,1,2,0,2,5,0,1,0,0,0,ENG
24/02/18,SCOT,Finn Russell,FH,0,2,0,1,0,3,23,6,37,1,2,0,3,12,3,0,0,0,0,ENG
24/02/18,SCOT,Greig Laidlaw,SH,0,1,2,1,0,7,66,3,1,0,0,0,0,3,1,0,0,0,0,ENG
24/02/18,SCOT,Gordon Reid,P,0,0,0,0,0,0,2,4,4,0,0,1,0,1,0,0,1,0,0,ENG
24/02/18,SCOT,Stuart McInally,H,0,0,0,0,0,0,6,6,28,0,1,0,0,11,2,12,0,0,0,ENG
24/02/18,SCOT,Simon Berghan,P,0,0,0,0,0,0,2,7,6,0,0,0,0,7,2,0,0,0,0,ENG
24/02/18,SCOT,Grant Gilchrist,L,0,0,0,0,0,0,4,5,0,0,0,0,0,7,1,0,2,0,0,ENG
24/02/18,SCOT,Jonny Gray,L,0,0,0,0,0,0,5,6,0,0,0,0,0,24,1,0,0,0,0,ENG
24/02/18,SCOT,John Barclay,FL,0,0,0,0,0,0,4,12,4,0,0,1,0,13,0,0,1,0,0,ENG
24/02/18,SCOT,Hamish Watson,FL,0,0,0,0,0,0,1,10,1,0,3,0,1,12,1,0,2,0,0,ENG
24/02/18,SCOT,Ryan Wilson,N8,0,0,0,0,0,0,10,9,7,0,0,0,2,5,0,0,0,0,0,ENG
24/02/18,SCOT,Scott Lawson,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
24/02/18,SCOT,Jamie Bhatti,R,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,ENG
24/02/18,SCOT,Willem Petrus Nel,R,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,ENG
24/02/18,SCOT,Tim Swinson,R,0,0,0,0,0,0,1,3,2,0,0,0,0,8,1,0,0,0,0,ENG
24/02/18,SCOT,David Denton,R,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,ENG
24/02/18,SCOT,Ali Price,R,0,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,0,0,ENG
24/02/18,SCOT,Nick Grigg,R,0,0,0,0,0,0,0,1,11,0,1,0,0,3,2,0,0,0,0,ENG
24/02/18,SCOT,Blair Kinghorn,R,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,ENG
24/02/18,ENG,Mike Brown,FB,0,0,0,0,0,0,6,8,22,0,0,0,0,2,0,0,1,0,0,SCOT
24/02/18,ENG,Anthony Watson,W,0,0,0,0,0,0,2,8,33,0,3,0,3,6,2,0,1,0,0,SCOT
24/02/18,ENG,Jonathan Joseph,C,0,0,0,0,0,0,9,10,23,0,2,0,1,4,2,0,0,0,0,SCOT
24/02/18,ENG,Owen Farrell,C,1,0,1,2,0,13,36,7,31,1,1,0,0,5,4,1,1,0,0,SCOT
24/02/18,ENG,Jonny May,W,0,0,0,0,0,0,3,9,68,3,1,1,3,6,2,0,0,0,0,SCOT
24/02/18,ENG,George Ford,FH,0,0,0,0,0,0,27,7,36,0,2,1,1,5,0,0,1,0,0,SCOT
24/02/18,ENG,Danny Care,SH,0,1,0,0,0,0,71,2,16,0,0,1,0,2,1,0,0,0,0,SCOT
24/02/18,ENG,Mako Vunipola,P,0,0,0,0,0,0,2,8,11,0,0,1,1,12,2,0,1,0,0,SCOT
24/02/18,ENG,Dylan Hartley,H,0,0,0,0,0,0,1,3,0,0,0,0,0,9,0,8,0,0,0,SCOT
24/02/18,ENG,Dan Cole,P,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,SCOT
24/02/18,ENG,Joe Launchbury,L,0,0,0,0,0,0,1,10,6,0,1,1,0,14,1,0,2,0,0,SCOT
24/02/18,ENG,Maro Itoje,L,0,0,0,0,0,0,0,7,21,0,1,0,0,12,0,0,0,0,0,SCOT
24/02/18,ENG,Courtney Lawes,FL,0,0,0,0,0,0,1,10,13,0,1,0,3,9,1,0,3,0,0,SCOT
24/02/18,ENG,Chris Robshaw,FL,0,0,0,0,0,0,2,17,22,0,0,0,1,11,1,0,1,0,0,SCOT
24/02/18,ENG,Nathan Hughes,N8,0,0,0,0,0,0,3,12,54,0,3,0,0,4,2,0,0,0,0,SCOT
24/02/18,ENG,Jamie George,R,0,0,0,0,0,0,5,4,10,0,0,0,0,4,0,2,0,0,0,SCOT
24/02/18,ENG,Joe Marler,R,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,SCOT
24/02/18,ENG,Harry Williams,R,0,0,0,0,0,0,0,5,8,0,1,0,0,2,0,0,0,0,0,SCOT
24/02/18,ENG,George Kruis,R,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,SCOT
24/02/18,ENG,Sam Underhill,R,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,SCOT
24/02/18,ENG,Richard Wigglesworth,R,0,0,0,0,0,0,37,1,11,0,0,0,0,0,0,0,0,0,0,SCOT
24/02/18,ENG,Ben Te'o,R,0,0,0,0,0,0,7,7,10,0,1,1,0,0,1,0,0,0,0,SCOT
24/02/18,ENG,Jack Nowell,R,0,0,0,0,0,0,1,9,16,0,4,1,0,1,0,0,0,0,0,SCOT
10/03/18,IRE,Rob Kearney,FB,0,0,0,0,0,0,3,11,138,2,3,0,0,2,1,0,0,0,0,SCOT
10/03/18,IRE,Keith Earls,W,0,0,0,0,0,0,1,8,31,1,5,0,1,7,2,0,0,0,0,SCOT
10/03/18,IRE,Garry Ringrose,C,0,1,0,0,0,0,6,12,92,1,5,0,0,12,1,0,2,0,0,SCOT
10/03/18,IRE,Bundee Aki,C,0,0,0,0,0,0,9,12,23,0,2,0,0,9,0,0,0,0,0,SCOT
10/03/18,IRE,Jacob Stockdale,W,2,0,0,0,0,10,1,9,72,2,1,0,0,3,2,0,0,0,0,SCOT
10/03/18,IRE,Johnny Sexton,FH,0,0,4,0,0,8,29,9,28,1,0,1,3,3,0,1,0,0,0,SCOT
10/03/18,IRE,Conor Murray,SH,1,0,0,0,0,5,119,7,40,2,2,0,1,5,1,0,1,0,0,SCOT
10/03/18,IRE,Cian Healy,P,0,0,0,0,0,0,1,10,13,0,0,0,0,6,0,0,0,0,0,SCOT
10/03/18,IRE,Rory Best,H,0,0,0,0,0,0,3,5,8,0,0,0,0,6,0,9,0,0,0,SCOT
10/03/18,IRE,Tadhg Furlong,P,0,0,0,0,0,0,5,12,20,1,3,0,1,5,0,0,1,0,0,SCOT
10/03/18,IRE,James Ryan,L,0,0,0,0,0,0,2,15,22,0,0,1,2,14,2,0,1,0,0,SCOT
10/03/18,IRE,Devin Toner,L,0,0,0,0,0,0,4,5,8,0,1,0,0,8,2,0,0,0,0,SCOT
10/03/18,IRE,Peter O'Mahony,FL,0,0,0,0,0,0,1,4,3,0,0,0,2,12,0,0,1,0,0,SCOT
10/03/18,IRE,Dan Leavy,FL,0,0,0,0,0,0,3,11,18,0,1,1,0,13,1,0,0,0,0,SCOT
10/03/18,IRE,Christiaan Johan Stander,N8,0,0,0,0,0,0,7,14,26,0,0,0,1,14,2,0,1,0,0,SCOT
10/03/18,IRE,Sean Cronin,R,1,0,0,0,0,5,0,4,10,0,1,0,0,6,2,2,0,0,0,SCOT
10/03/18,IRE,Jack McGrath,R,0,0,0,0,0,0,3,7,11,0,1,1,0,6,0,0,1,0,0,SCOT
10/03/18,IRE,Andrew Porter,R,0,0,0,0,0,0,1,4,1,0,0,0,1,2,0,0,1,0,0,SCOT
10/03/18,IRE,Iain Henderson,R,0,0,0,0,0,0,1,5,6,0,0,0,0,5,0,0,0,0,0,SCOT
10/03/18,IRE,Jordi Murphy,R,0,0,0,0,0,0,1,6,19,0,1,0,0,6,0,0,0,0,0,SCOT
10/03/18,IRE,Kieran Marmion,R,0,0,0,0,0,0,18,0,0,0,0,0,0,3,1,0,0,0,0,SCOT
10/03/18,IRE,Joey Carbery,R,0,0,0,0,0,0,3,2,3,0,0,0,0,3,1,0,0,0,0,SCOT
10/03/18,IRE,Jordan Larmour,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
10/03/18,SCOT,Stuart Hogg,FB,0,0,0,0,0,0,15,17,116,0,2,4,2,2,2,0,0,0,0,IRE
10/03/18,SCOT,Blair Kinghorn,W,1,0,0,0,0,5,3,7,71,2,4,2,1,2,3,0,1,0,0,IRE
10/03/18,SCOT,Huw Jones,C,0,0,0,0,0,0,2,8,45,1,1,0,2,15,4,0,0,0,0,IRE
10/03/18,SCOT,Peter Horne,C,0,0,0,0,0,0,8,8,31,1,2,0,2,19,1,0,1,0,0,IRE
10/03/18,SCOT,Sean Maitland,W,0,1,0,0,0,0,7,7,25,1,3,1,0,7,2,0,0,0,0,IRE
10/03/18,SCOT,Finn Russell,FH,0,0,0,0,0,0,40,10,26,1,0,1,2,7,2,2,0,0,0,IRE
10/03/18,SCOT,Greig Laidlaw,SH,0,0,0,1,0,3,56,4,1,0,0,0,0,7,1,0,0,0,0,IRE
10/03/18,SCOT,Gordon Reid,P,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,1,0,0,IRE
10/03/18,SCOT,Stuart McInally,H,0,0,0,0,0,0,6,8,15,0,1,0,1,19,3,4,0,0,0,IRE
10/03/18,SCOT,Simon Berghan,P,0,0,0,0,0,0,1,3,0,0,0,0,1,8,1,0,1,0,0,IRE
10/03/18,SCOT,Grant Gilchrist,L,0,0,0,0,0,0,5,8,8,0,0,0,1,17,2,0,0,0,0,IRE
10/03/18,SCOT,Jonny Gray,L,0,0,0,0,0,0,3,5,1,0,0,1,0,27,1,0,1,0,0,IRE
10/03/18,SCOT,John Barclay,FL,0,0,0,0,0,0,7,9,11,0,0,0,0,28,2,0,1,0,0,IRE
10/03/18,SCOT,Hamish Watson,FL,0,0,0,0,0,0,3,8,18,0,2,0,1,25,0,0,0,0,0,IRE
10/03/18,SCOT,Ryan Wilson,N8,0,0,0,0,0,0,2,3,8,1,1,0,1,0,0,0,1,0,0,IRE
10/03/18,SCOT,Fraser Brown,R,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,IRE
10/03/18,SCOT,Jamie Bhatti,R,0,0,0,0,0,0,1,3,5,0,0,0,0,8,1,0,1,0,0,IRE
10/03/18,SCOT,Willem Petrus Nel,R,0,0,0,0,0,0,1,4,2,0,0,0,0,9,0,0,1,0,0,IRE
10/03/18,SCOT,Tim Swinson,R,0,0,0,0,0,0,0,5,2,0,0,0,1,3,0,0,0,0,0,IRE
10/03/18,SCOT,David Denton,R,0,0,0,0,0,0,2,10,18,0,0,1,1,12,1,0,1,0,0,IRE
10/03/18,SCOT,Ali Price,R,0,0,0,0,0,0,23,5,7,0,0,1,0,2,0,0,0,0,0,IRE
10/03/18,SCOT,Nick Grigg,R,0,0,0,0,0,0,2,3,8,1,2,0,0,1,0,0,0,0,0,IRE
10/03/18,SCOT,Lee Jones,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
10/03/18,FRA,Hugo Bonneval,FB,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,ENG
10/03/18,FRA,Benjamin Fall,W,0,0,0,0,0,0,2,9,40,0,2,2,0,2,0,0,0,0,0,ENG
10/03/18,FRA,Mathieu Bastareaud,C,0,0,0,0,0,0,3,9,17,0,0,0,1,11,0,0,1,0,0,ENG
10/03/18,FRA,Geoffrey Doumayrou,C,0,0,0,0,0,0,7,12,34,0,0,2,0,12,3,0,1,0,0,ENG
10/03/18,FRA,Remy Grosso,W,0,0,0,0,0,0,5,11,106,2,7,1,1,5,0,0,0,0,0,ENG
10/03/18,FRA,Francois Trinh-Duc,FH,0,0,0,0,0,0,20,8,23,0,0,1,1,10,0,0,0,0,0,ENG
10/03/18,FRA,Maxime Machenaud,SH,0,0,0,4,0,12,77,5,10,0,1,0,1,6,1,0,1,0,0,ENG
10/03/18,FRA,Jefferson Poirot,P,0,0,0,0,0,0,2,6,0,0,0,0,0,8,0,0,0,0,0,ENG
10/03/18,FRA,Guilhem Guirado,H,0,0,0,0,0,0,6,8,41,1,1,1,0,12,1,5,0,0,0,ENG
10/03/18,FRA,Rabah Slimani,P,0,0,0,0,0,0,2,6,1,0,0,0,1,11,0,0,4,0,0,ENG
10/03/18,FRA,Paul Gabrillagues,L,0,0,0,0,0,0,5,4,3,0,0,0,0,16,1,0,1,0,0,ENG
10/03/18,FRA,Sebastien Vahaamahina,L,0,0,0,0,0,0,2,6,13,1,0,0,0,10,0,0,1,0,0,ENG
10/03/18,FRA,Wenceslas Lauret,FL,0,0,0,0,0,0,1,7,14,0,1,0,0,14,0,0,0,0,0,ENG
10/03/18,FRA,Yacouba Camara,FL,0,0,0,0,0,0,4,13,30,0,2,1,3,10,0,0,0,0,0,ENG
10/03/18,FRA,Marco Tauleigne,N8,0,0,0,0,0,0,6,10,26,0,1,1,0,13,0,0,1,0,0,ENG
10/03/18,FRA,Adrien Pelissie,R,0,0,0,0,0,0,0,5,6,0,0,0,0,6,1,1,0,0,0,ENG
10/03/18,FRA,Dany Priso,R,0,0,0,0,0,0,0,1,3,0,0,0,0,5,0,0,1,0,0,ENG
10/03/18,FRA,Cedate Gomes Sa,R,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,ENG
10/03/18,FRA,Bernard Le Roux,R,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,ENG
10/03/18,FRA,Kelian Galletier,R,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,ENG
10/03/18,FRA,Baptiste Couilloud,R,0,0,0,0,0,0,6,1,13,1,1,0,0,2,0,0,0,0,0,ENG
10/03/18,FRA,Lionel Beauxis,R,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,ENG
10/03/18,FRA,Gael Fickou,R,0,0,0,0,0,0,2,8,19,1,1,0,0,5,0,0,0,0,0,ENG
10/03/18,ENG,Anthony Watson,FB,0,0,0,0,0,0,1,8,53,0,0,0,0,1,0,0,1,1,0,FRA
10/03/18,ENG,Jonny May,W,1,0,0,0,0,5,1,7,52,1,1,0,1,4,1,0,0,0,0,FRA
10/03/18,ENG,Ben Te'o,C,0,0,0,0,0,0,5,12,35,1,2,1,0,7,0,0,1,0,0,FRA
10/03/18,ENG,Owen Farrell,C,0,0,1,2,0,8,31,5,6,0,0,1,0,11,1,0,0,0,0,FRA
10/03/18,ENG,Elliot Daly,W,0,1,0,1,0,3,4,9,47,2,0,1,1,3,1,0,1,0,0,FRA
10/03/18,ENG,George Ford,FH,0,0,0,0,0,0,24,3,0,0,1,1,0,9,2,0,0,0,0,FRA
10/03/18,ENG,Danny Care,SH,0,0,0,0,0,0,68,3,2,0,0,0,1,3,2,0,0,0,0,FRA
10/03/18,ENG,Mako Vunipola,P,0,0,0,0,0,0,3,7,11,0,0,0,0,14,1,0,2,0,0,FRA
10/03/18,ENG,Jamie George,H,0,0,0,0,0,0,0,2,2,0,0,0,2,18,1,8,0,0,0,FRA
10/03/18,ENG,Dan Cole,P,0,0,0,0,0,0,1,3,4,0,0,0,0,8,1,0,0,0,0,FRA
10/03/18,ENG,Joe Launchbury,L,0,0,0,0,0,0,1,9,3,0,0,0,0,11,1,0,2,0,0,FRA
10/03/18,ENG,Maro Itoje,L,0,0,0,0,0,0,3,6,2,0,0,0,2,15,2,0,1,0,0,FRA
10/03/18,ENG,Courtney Lawes,FL,0,0,0,0,0,0,5,11,34,0,0,0,0,17,1,0,0,0,0,FRA
10/03/18,ENG,Chris Robshaw,FL,0,0,0,0,0,0,4,11,15,0,0,0,1,6,2,0,3,0,0,FRA
10/03/18,ENG,Nathan Hughes,N8,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,FRA
10/03/18,ENG,Luke Cowan-Dickie,R,0,0,0,0,0,0,2,5,8,0,1,0,1,6,0,4,0,0,0,FRA
10/03/18,ENG,Joe Marler,R,0,0,0,0,0,0,1,1,4,0,0,0,0,3,1,0,0,0,0,FRA
10/03/18,ENG,Kyle Sinckler,R,0,0,0,0,0,0,3,9,19,0,0,1,0,7,0,0,0,0,0,FRA
10/03/18,ENG,James Haskell,R,0,0,0,0,0,0,0,7,21,1,1,0,0,5,0,0,1,0,0,FRA
10/03/18,ENG,Sam Simmonds,R,0,0,0,0,0,0,1,9,25,1,1,0,1,12,0,0,3,0,0,FRA
10/03/18,ENG,Richard Wigglesworth,R,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,FRA
10/03/18,ENG,Jonathan Joseph,R,0,0,0,0,0,0,5,4,7,0,0,0,0,4,0,0,0,0,0,FRA
10/03/18,ENG,Mike Brown,R,0,0,0,0,0,0,0,3,6,0,1,0,0,2,0,0,0,0,0,FRA
11/03/18,WALES,Liam Williams,FB,0,0,0,0,0,0,3,7,47,0,1,2,2,3,1,0,2,1,0,ITA
11/03/18,WALES,George North,W,2,0,0,0,0,10,5,12,105,2,3,0,1,4,0,0,0,0,0,ITA
11/03/18,WALES,Owen Watkin,C,0,1,0,0,0,0,7,3,58,1,3,0,0,8,0,0,0,0,0,ITA
11/03/18,WALES,Hadleigh Parkes,C,1,1,0,0,0,5,13,13,55,1,7,1,2,9,0,0,0,0,0,ITA
11/03/18,WALES,Steff Evans,W,0,0,0,0,0,0,4,9,64,4,3,0,2,4,1,0,1,0,0,ITA
11/03/18,WALES,Gareth Anscombe,FH,0,0,3,1,0,9,6,7,36,0,0,1,2,13,0,0,0,0,0,ITA
